Sentence ID,Word,Tag
3792,new,O
3792,date,B-SamFile
3792,string,I-SamFile
3792,",",O
3792,we,O
3792,believe,O
3792,the,O
3792,date,B-SamFile
3792,codes,I-SamFile
3792,are,O
3792,used,O
3792,for,O
3792,campaign,B-Features
3792,tracking,I-Features
3792,rather,O
3792,than,O
3792,a,O
3792,Bookworm,B-Tool
3792,build,O
3792,identifier,O
3792,.,O
3793,Another,O
3793,decoy,B-SamFile
3793,slideshow,I-SamFile
3793,associated,O
3793,with,O
3793,the,O
3793,Bookworm,B-OffAct
3793,attack,I-OffAct
3793,campaign,I-OffAct
3793,contains,O
3793,photos,O
3793,of,O
3793,an,O
3793,event,O
3793,called,O
3793,Bike,O
3793,for,O
3793,Dad,O
3793,2015,B-Time
3793,.,O
3794,If,O
3794,the,O
3794,document,B-SamFile
3794,was,O
3794,delivered,O
3794,with,O
3794,macros,O
3794,instead,O
3794,of,O
3794,exploits,O
3794,(,O
3794,CVE-2012-0158,B-Exp
3794,",",O
3794,CVE-2013-3906,B-Exp
3794,or,O
3794,CVE-2014-1761,B-Exp
3794,),O
3794,",",O
3794,then,O
3794,the,O
3794,document,O
3794,contained,O
3794,instructions,O
3794,for,O
3794,enabling,O
3794,macros,O
3794,.,O
3795,The,O
3795,executable,O
3795,would,O
3795,install,O
3795,the,O
3795,real,O
3795,Ammyy,O
3795,product,O
3795,",",O
3795,but,O
3795,would,O
3795,also,O
3795,launch,O
3795,a,O
3795,file,O
3795,called,O
3795,either,O
3795,AmmyyService.exe,B-SamFile
3795,or,O
3795,AmmyySvc.exe,B-SamFile
3795,which,O
3795,contained,O
3795,the,O
3795,malicious,O
3795,payload,O
3795,.,O
3796,The,O
3796,second,O
3796,",",O
3796,aptly,O
3796,titled,O
3796,"""",O
3796,kontrakt87.doc,B-SamFile
3796,"""",O
3796,",",O
3796,copies,O
3796,a,O
3796,generic,O
3796,telecommunications,B-Idus
3796,service,I-Idus
3796,contract,O
3796,from,O
3796,MegaFon,B-Org
3796,",",O
3796,a,O
3796,large,O
3796,Russian,B-Area
3796,mobile,B-Org
3796,phone,I-Org
3796,operator,I-Org
3796,.,O
3797,In,O
3797,addition,O
3797,to,O
3797,built-in,O
3797,functionalities,O
3797,",",O
3797,the,O
3797,operators,O
3797,of,O
3797,Careto,B-SamFile
3797,can,O
3797,upload,B-Features
3797,additional,I-Features
3797,modules,I-Features
3797,which,O
3797,can,O
3797,perform,O
3797,any,O
3797,malicious,O
3797,task,O
3797,.,O
3798,Careto,B-SamFile
3798,'s,O
3798,Mask,B-OffAct
3798,campaign,I-OffAct
3798,we,O
3798,discovered,O
3798,relies,O
3798,on,O
3798,spear-phishing,B-Way
3798,e-mails,I-Way
3798,with,O
3798,links,O
3798,to,O
3798,a,O
3798,malicious,O
3798,website,O
3798,.,O
3799,Sometimes,O
3799,",",O
3799,the,O
3799,attackers,O
3799,use,O
3799,sub-domains,B-Tool
3799,on,O
3799,the,O
3799,exploit,O
3799,websites,O
3799,",",O
3799,to,O
3799,make,O
3799,them,O
3799,seem,O
3799,more,O
3799,legitimate,O
3799,.,O
3800,We,O
3800,initially,O
3800,became,O
3800,aware,O
3800,of,O
3800,Careto,B-SamFile
3800,when,O
3800,we,O
3800,observed,O
3800,attempts,O
3800,to,O
3800,exploit,O
3800,a,O
3800,vulnerability,O
3800,in,O
3800,our,O
3800,products,O
3800,to,O
3800,make,O
3800,the,O
3800,malware,O
3800,"""",O
3800,invisible,O
3800,"""",O
3800,in,O
3800,the,O
3800,system,O
3800,.,O
3801,The,O
3801,scanner,O
3801,was,O
3801,identified,O
3801,as,O
3801,the,O
3801,Acunetix,B-SamFile
3801,Web,I-SamFile
3801,Vulnerability,I-SamFile
3801,Scanner,I-SamFile
3801,which,O
3801,is,O
3801,a,O
3801,commercial,O
3801,penetration,O
3801,testing,O
3801,tool,O
3801,that,O
3801,is,O
3801,readily,O
3801,available,O
3801,as,O
3801,a,O
3801,14-day,O
3801,trial,O
3801,.,O
3802,The,O
3802,decoy,B-SamFile
3802,documents,I-SamFile
3802,dropped,O
3802,suggest,O
3802,that,O
3802,the,O
3802,targets,O
3802,are,O
3802,likely,O
3802,to,O
3802,be,O
3802,politically,B-Idus
3802,or,O
3802,militarily,B-Idus
3802,motivated,O
3802,",",O
3802,with,O
3802,subjects,O
3802,such,O
3802,as,O
3802,Intelligence,O
3802,reports,O
3802,and,O
3802,political,B-Idus
3802,situations,O
3802,being,O
3802,used,O
3802,as,O
3802,lure,O
3802,documents,O
3802,.,O
3803,Lately,O
3803,",",O
3803,Patchwork,B-HackOrg
3803,has,O
3803,been,O
3803,sending,O
3803,multiple,O
3803,RTF,B-SamFile
3803,files,I-SamFile
3803,exploiting,O
3803,CVE-2017-8570,B-Exp
3803,.,O
3804,The,O
3804,first,O
3804,of,O
3804,which,O
3804,we,O
3804,call,O
3804,',O
3804,CONFUCIUS_A,B-SamFile
3804,',O
3804,",",O
3804,a,O
3804,malware,O
3804,family,O
3804,that,O
3804,has,O
3804,links,O
3804,to,O
3804,a,O
3804,series,O
3804,of,O
3804,attacks,B-OffAct
3804,associated,O
3804,with,O
3804,a,O
3804,backdoor,B-OffAct
3804,attack,I-OffAct
3804,method,O
3804,commonly,O
3804,known,O
3804,as,O
3804,SNEEPY,B-Tool
3804,(,O
3804,aka,O
3804,ByeByeShell,B-Tool
3804,),O
3804,first,O
3804,reported,O
3804,by,O
3804,Rapid7,B-SecTeam
3804,in,O
3804,2013,B-Time
3804,.,O
3805,At,O
3805,first,O
3805,glance,O
3805,CONFUCIUS_B,B-SamFile
3805,looks,O
3805,very,O
3805,similar,O
3805,to,O
3805,CONFUCIUS_A,B-SamFile
3805,",",O
3805,and,O
3805,they,O
3805,are,O
3805,also,O
3805,packaged,O
3805,in,O
3805,plain,O
3805,SFX,B-Tool
3805,binary,I-Tool
3805,files,I-Tool
3805,.,O
3806,The,O
3806,CONFUCIUS_B,B-SamFile
3806,executable,O
3806,is,O
3806,disguised,B-Features
3806,as,I-Features
3806,a,I-Features
3806,PowerPoint,I-Features
3806,presentation,I-Features
3806,",",O
3806,using,B-Features
3806,a,I-Features
3806,Right-To-Left-Override,I-Features
3806,(,O
3806,RTLO,B-Tool
3806,),O
3806,trick,O
3806,and,O
3806,a,O
3806,FALSE,B-Features
3806,icon,I-Features
3806,.,O
3807,We,O
3807,also,O
3807,believe,O
3807,that,O
3807,both,O
3807,clusters,O
3807,of,O
3807,activity,B-OffAct
3807,have,O
3807,links,O
3807,to,O
3807,attacks,B-OffAct
3807,with,O
3807,likely,O
3807,Indian,O
3807,origins,O
3807,",",O
3807,the,O
3807,CONFUCIUS_A,B-OffAct
3807,attacks,I-OffAct
3807,are,O
3807,linked,O
3807,to,O
3807,the,O
3807,use,O
3807,of,O
3807,SNEEPY/BYEBYESHELL,B-Tool
3807,and,O
3807,the,O
3807,CONFUCIUS_B,B-SamFile
3807,have,O
3807,a,O
3807,loose,O
3807,link,O
3807,to,O
3807,Hangover,B-Tool
3807,.,O
3808,The,O
3808,two,O
3808,malware,O
3808,families,O
3808,themselves,O
3808,are,O
3808,also,O
3808,very,O
3808,similar,O
3808,",",O
3808,and,O
3808,therefore,O
3808,we,O
3808,think,O
3808,that,O
3808,the,O
3808,shared,O
3808,technique,O
3808,is,O
3808,an,O
3808,indication,O
3808,of,O
3808,a,O
3808,single,O
3808,developer,O
3808,",",O
3808,or,O
3808,development,B-Org
3808,company,I-Org
3808,",",O
3808,behind,O
3808,both,O
3808,CONFUCIUS_A,B-SamFile
3808,and,O
3808,CONFUCIUS_B,B-SamFile
3808,.,O
3809,The,O
3809,Android,B-SamFile
3809,version,I-SamFile
3809,",",O
3809,for,O
3809,instance,O
3809,",",O
3809,can,O
3809,steal,B-Features
3809,SMS,I-Features
3809,messages,I-Features
3809,",",O
3809,accounts,B-Features
3809,",",O
3809,contacts,B-Features
3809,",",O
3809,and,O
3809,files,B-Features
3809,",",O
3809,as,O
3809,well,O
3809,as,O
3809,record,B-Features
3809,audio,I-Features
3809,.,O
3810,The,O
3810,documents,O
3810,that,O
3810,exploit,O
3810,CVE2017-11882,B-Exp
3810,download,O
3810,another,O
3810,payload,O
3810,—,O
3810,an,O
3810,HTML,B-Tool
3810,Application,I-Tool
3810,(,O
3810,HTA,B-SamFile
3810,),O
3810,file,O
3810,toting,O
3810,a,O
3810,malicious,O
3810,Visual,O
3810,Basic,O
3810,(,O
3810,VBS,O
3810,),O
3810,script,O
3810,—,O
3810,from,O
3810,the,O
3810,server,O
3810,",",O
3810,which,O
3810,is,O
3810,executed,O
3810,accordingly,O
3810,by,O
3810,the,O
3810,command-line,O
3810,tool,O
3810,mshta.exe,B-SamFile
3810,.,O
3811,According,O
3811,to,O
3811,our,O
3811,statistics,O
3811,",",O
3811,as,O
3811,of,O
3811,the,O
3811,beginning,O
3811,of,O
3811,2015,B-Time
3811,this,O
3811,botnet,B-SamFile
3811,encompassed,I-SamFile
3811,over,O
3811,250,O
3811,000,O
3811,infected,O
3811,devices,O
3811,worldwide,O
3811,including,O
3811,infecting,O
3811,more,O
3811,than,O
3811,100,O
3811,financial,B-Org
3811,institutions,I-Org
3811,with,O
3811,80%,O
3811,of,O
3811,them,O
3811,from,O
3811,the,O
3811,top,O
3811,20,O
3811,list,O
3811,.,O
3812,If,O
3812,a,O
3812,bot,B-SamFile
3812,was,O
3812,installed,O
3812,on,O
3812,a,O
3812,network,O
3812,that,O
3812,was,O
3812,of,O
3812,interest,O
3812,to,O
3812,the,O
3812,hacking,O
3812,group,O
3812,",",O
3812,this,O
3812,bot,O
3812,was,O
3812,then,O
3812,used,O
3812,to,O
3812,upload,B-Features
3812,one,I-Features
3812,of,I-Features
3812,the,I-Features
3812,remote,I-Features
3812,access,I-Features
3812,programs,I-Features
3812,.,O
3813,At,O
3813,first,O
3813,look,O
3813,",",O
3813,it,O
3813,pretends,O
3813,to,O
3813,be,O
3813,a,O
3813,Java,B-Tool
3813,related,I-Tool
3813,application,I-Tool
3813,but,O
3813,after,O
3813,a,O
3813,quick,O
3813,analysis,O
3813,",",O
3813,it,O
3813,was,O
3813,obvious,O
3813,this,O
3813,was,O
3813,something,O
3813,more,O
3813,than,O
3813,just,O
3813,a,O
3813,simple,O
3813,Java,B-SamFile
3813,file,I-SamFile
3813,.,O
3814,Contextually,O
3814,relevant,O
3814,emails,B-Way
3814,are,O
3814,sent,O
3814,to,O
3814,specific,O
3814,targets,O
3814,with,O
3814,attached,O
3814,documents,B-SamFile
3814,that,O
3814,are,O
3814,packed,O
3814,with,O
3814,exploit,O
3814,code,O
3814,and,O
3814,Trojan,O
3814,horse,O
3814,programmes,O
3814,designed,O
3814,to,O
3814,take,O
3814,advantage,O
3814,of,O
3814,vulnerabilities,O
3814,in,O
3814,software,O
3814,installed,O
3814,on,O
3814,the,O
3814,target,O
3814,'s,O
3814,computer,O
3814,.,O
3815,The,O
3815,authors,O
3815,of,O
3815,that,O
3815,report,O
3815,identify,O
3815,three,O
3815,primary,O
3815,tools,O
3815,used,O
3815,in,O
3815,the,O
3815,campaigns,B-OffAct
3815,attributed,O
3815,to,O
3815,Hidden,O
3815,Lynx,O
3815,:,O
3815,Trojan.Naid,B-Tool
3815,",",O
3815,Backdoor.Moudoor,B-SamFile
3815,",",O
3815,and,O
3815,Backdoor.Hikit,B-Tool
3815,.,O
3816,The,O
3816,above,O
3816,network,O
3816,shows,O
3816,relationships,O
3816,between,O
3816,three,O
3816,tools,O
3816,used,O
3816,by,O
3816,Hidden,O
3816,Lynx,O
3816,during,O
3816,its,O
3816,VOHO,B-OffAct
3816,campaign,I-OffAct
3816,:,O
3816,Trojan.Naid,B-Tool
3816,",",O
3816,Backdoor.Moudoor,B-SamFile
3816,",",O
3816,and,O
3816,Backdoor.Hikit,B-Tool
3816,.,O
3817,Symantec,B-SecTeam
3817,during,O
3817,2012,B-Time
3817,linked,O
3817,the,O
3817,Elderwood,B-OffAct
3817,Project,I-OffAct
3817,to,O
3817,Operation,B-OffAct
3817,Aurora,I-OffAct
3817,;,O
3817,Trojan.Naid,B-Tool
3817,and,O
3817,Backdoor.Moudoor,B-SamFile
3817,were,O
3817,also,O
3817,used,O
3817,in,O
3817,Aurora,B-Tool
3817,",",O
3817,by,O
3817,the,O
3817,Elderwood,B-HackOrg
3817,Gang,I-HackOrg
3817,",",O
3817,and,O
3817,by,O
3817,Hidden,B-HackOrg
3817,Lynx,I-HackOrg
3817,.,O
3818,One,O
3818,e-mail,B-Way
3818,carried,O
3818,a,O
3818,Microsoft,B-SamFile
3818,PowerPoint,I-SamFile
3818,file,I-SamFile
3818,named,O
3818,"""",O
3818,thanks.pps,B-SamFile
3818,"""",O
3818,(,O
3818,VirusTotal,O
3818,),O
3818,",",O
3818,the,O
3818,other,O
3818,a,O
3818,Microsoft,B-SamFile
3818,Word,I-SamFile
3818,document,I-SamFile
3818,named,O
3818,"""",O
3818,request.docx,B-SamFile
3818,"""",O
3818,.,O
3819,Around,O
3819,the,O
3819,same,O
3819,time,O
3819,",",O
3819,WildFire,B-SecTeam
3819,also,O
3819,captured,O
3819,an,O
3819,e-mail,B-Way
3819,containing,O
3819,a,O
3819,Word,B-SamFile
3819,document,I-SamFile
3819,(,O
3819,"""",O
3819,hello.docx,B-SamFile
3819,"""",O
3819,),O
3819,with,O
3819,an,O
3819,identical,O
3819,hash,O
3819,as,O
3819,the,O
3819,earlier,O
3819,Word,B-SamFile
3819,document,I-SamFile
3819,",",O
3819,this,O
3819,time,O
3819,sent,O
3819,to,O
3819,a,O
3819,U.S.,B-Area
3819,Government,I-Area
3819,recipient,O
3819,.,O
3820,The,O
3820,initially-observed,O
3820,"""",O
3820,thanks.pps,B-SamFile
3820,"""",O
3820,example,O
3820,tricks,O
3820,the,O
3820,user,O
3820,into,O
3820,running,O
3820,the,O
3820,embedded,O
3820,file,O
3820,named,O
3820,ins8376.exe,B-SamFile
3820,which,O
3820,loads,O
3820,a,O
3820,payload,O
3820,DLL,O
3820,named,O
3820,mpro324.dll,B-SamFile
3820,.,O
3821,In,O
3821,this,O
3821,case,O
3821,",",O
3821,the,O
3821,file,O
3821,used,O
3821,the,O
3821,software,O
3821,name,O
3821,"""",O
3821,Cyberlink,B-SamFile
3821,"""",O
3821,",",O
3821,and,O
3821,a,O
3821,description,O
3821,of,O
3821,"""",O
3821,CLMediaLibrary,O
3821,Dynamic,O
3821,Link,O
3821,Library,O
3821,"""",O
3821,and,O
3821,listing,O
3821,version,O
3821,4.19.9.98,O
3821,.,O
3822,This,O
3822,next,O
3822,stage,O
3822,library,O
3822,copies,O
3822,itself,O
3822,into,O
3822,the,O
3822,System32,O
3822,directory,O
3822,of,O
3822,the,O
3822,Windows,O
3822,folder,O
3822,after,O
3822,the,O
3822,hardcoded,O
3822,file,O
3822,name,O
3822,—,O
3822,either,O
3822,KBDLV2.DLL,B-SamFile
3822,or,O
3822,AUTO.DLL,B-SamFile
3822,",",O
3822,depending,O
3822,on,O
3822,the,O
3822,malware,O
3822,sample,O
3822,.,O
3823,Once,O
3823,BARIUM,B-OffAct
3823,has,O
3823,established,O
3823,rapport,O
3823,",",O
3823,they,O
3823,spear-phish,O
3823,the,O
3823,victim,O
3823,using,O
3823,a,O
3823,variety,O
3823,of,O
3823,unsophisticated,B-Tool
3823,malware,I-Tool
3823,installation,O
3823,vectors,O
3823,",",O
3823,including,O
3823,malicious,B-Tool
3823,shortcut,I-Tool
3823,(,O
3823,.lnk,B-SamFile
3823,),O
3823,files,O
3823,with,O
3823,hidden,O
3823,payloads,O
3823,",",O
3823,compiled,O
3823,HTML,B-Tool
3823,help,I-Tool
3823,(,I-Tool
3823,.chm,I-Tool
3823,),I-Tool
3823,files,I-Tool
3823,",",O
3823,or,O
3823,Microsoft,B-Tool
3823,Office,I-Tool
3823,documents,I-Tool
3823,containing,O
3823,macros,O
3823,or,O
3823,exploits,O
3823,.,O
3824,This,O
3824,was,O
3824,the,O
3824,case,O
3824,in,O
3824,two,O
3824,known,O
3824,intrusions,O
3824,in,O
3824,2015,B-Time
3824,",",O
3824,where,O
3824,attackers,O
3824,named,O
3824,the,O
3824,implant,O
3824,DLL,O
3824,"""",O
3824,ASPNET_FILTER.DLL,B-SamFile
3824,"""",O
3824,to,O
3824,disguise,O
3824,it,O
3824,as,O
3824,the,O
3824,DLL,O
3824,for,O
3824,the,O
3824,ASP.NET,B-SamFile
3824,ISAPI,I-SamFile
3824,Filter,I-SamFile
3824,.,O
3825,In,O
3825,early,O
3825,2016,B-Time
3825,the,O
3825,Callisto,O
3825,Group,O
3825,began,O
3825,sending,O
3825,highly,O
3825,targeted,O
3825,spear,B-Way
3825,phishing,I-Way
3825,emails,I-Way
3825,with,O
3825,malicious,B-SamFile
3825,attachments,I-SamFile
3825,that,O
3825,contained,O
3825,",",O
3825,as,O
3825,their,O
3825,final,O
3825,payload,O
3825,",",O
3825,the,O
3825,"""",O
3825,Scout,B-Tool
3825,"""",O
3825,malware,O
3825,tool,O
3825,from,O
3825,the,O
3825,HackingTeam,O
3825,RCS,O
3825,Galileo,O
3825,platform,O
3825,.,O
3826,The,O
3826,malicious,B-SamFile
3826,attachments,I-SamFile
3826,purported,O
3826,to,O
3826,be,O
3826,invitations,B-Tool
3826,or,O
3826,drafts,B-Tool
3826,of,I-Tool
3826,the,I-Tool
3826,agenda,I-Tool
3826,for,O
3826,the,O
3826,conference,O
3826,.,O
3827,We,O
3827,encountered,O
3827,the,O
3827,first,O
3827,document,O
3827,exploit,O
3827,called,O
3827,"""",O
3827,THAM,B-SamFile
3827,luan,I-SamFile
3827,-,I-SamFile
3827,GD,I-SamFile
3827,-,I-SamFile
3827,NCKH2.doc,B-SamFile
3827,"""",O
3827,a,O
3827,few,O
3827,days,O
3827,ago,O
3827,",",O
3827,which,O
3827,appears,O
3827,to,O
3827,be,O
3827,leveraging,O
3827,some,O
3827,vulnerabilities,O
3827,patched,O
3827,with,O
3827,MS12-060,B-Tool
3827,.,O
3828,This,O
3828,document,B-SamFile
3828,",",O
3828,written,O
3828,in,O
3828,Vietnamese,O
3828,",",O
3828,appears,O
3828,to,O
3828,be,O
3828,reviewing,B-Features
3828,and,I-Features
3828,discussing,I-Features
3828,best,I-Features
3828,practices,I-Features
3828,for,O
3828,teaching,O
3828,and,O
3828,researching,O
3828,scientific,O
3828,topics,O
3828,.,O
3829,Examples,O
3829,as,O
3829,early,O
3829,as,O
3829,2008,B-Time
3829,document,B-SamFile
3829,malware,I-SamFile
3829,operations,O
3829,against,O
3829,Tibetan,B-Org
3829,non-governmental,I-Org
3829,organizations,I-Org
3829,(,O
3829,NGOs,O
3829,),O
3829,that,O
3829,also,O
3829,targeted,O
3829,Falun,B-Org
3829,Gong,I-Org
3829,and,O
3829,Uyghur,B-Org
3829,groups,I-Org
3829,.,O
3830,There,O
3830,is,O
3830,the,O
3830,exploit,B-SamFile
3830,code,I-SamFile
3830,and,O
3830,malware,O
3830,used,O
3830,to,O
3830,gain,B-Features
3830,access,I-Features
3830,to,I-Features
3830,systems,I-Features
3830,",",O
3830,the,O
3830,infrastructure,O
3830,that,O
3830,provides,B-Features
3830,command,I-Features
3830,and,I-Features
3830,control,I-Features
3830,to,O
3830,the,O
3830,malware,O
3830,operator,O
3830,",",O
3830,and,O
3830,the,O
3830,human,O
3830,elements,O
3830,–,O
3830,developers,O
3830,who,O
3830,create,O
3830,the,O
3830,malware,O
3830,",",O
3830,operators,O
3830,who,O
3830,deploy,O
3830,it,O
3830,",",O
3830,and,O
3830,analysts,O
3830,who,O
3830,extract,O
3830,value,O
3830,from,O
3830,the,O
3830,stolen,O
3830,information,O
3830,.,O
3831,The,O
3831,operation,O
3831,against,O
3831,the,O
3831,Tibetan,B-Org
3831,Parliamentarians,I-Org
3831,illustrates,O
3831,the,O
3831,continued,O
3831,use,O
3831,of,O
3831,malicious,B-SamFile
3831,attachments,I-SamFile
3831,in,O
3831,the,O
3831,form,O
3831,of,O
3831,documents,B-Tool
3831,bearing,I-Tool
3831,exploits,I-Tool
3831,.,O
3832,The,O
3832,first,O
3832,attack,B-OffAct
3832,started,O
3832,in,O
3832,early,O
3832,July,B-Time
3832,with,O
3832,a,O
3832,ShimRatReporter,B-SamFile
3832,payload,O
3832,.,O
3833,In,O
3833,their,O
3833,Operation,B-OffAct
3833,Tropic,I-OffAct
3833,Trooper,I-OffAct
3833,report,O
3833,",",O
3833,Trend,B-SecTeam
3833,Micro,I-SecTeam
3833,documented,O
3833,the,O
3833,behaviour,O
3833,and,O
3833,functionality,O
3833,of,O
3833,an,O
3833,espionage,B-SamFile
3833,toolkit,I-SamFile
3833,with,O
3833,several,O
3833,design,O
3833,similarities,O
3833,to,O
3833,those,O
3833,observed,O
3833,in,O
3833,the,O
3833,various,O
3833,components,O
3833,of,O
3833,KeyBoy,B-Tool
3833,.,O
3834,The,O
3834,exploit,B-SamFile
3834,document,I-SamFile
3834,carrying,O
3834,this,O
3834,alternate,O
3834,KeyBoy,B-Tool
3834,configuration,O
3834,also,O
3834,used,O
3834,a,O
3834,decoy,B-SamFile
3834,document,I-SamFile
3834,which,O
3834,was,O
3834,displayed,O
3834,to,O
3834,the,O
3834,user,O
3834,after,O
3834,the,O
3834,exploit,O
3834,launched,O
3834,.,O
3835,This,O
3835,technique,O
3835,hides,O
3835,the,O
3835,TRUE,O
3835,C2,O
3835,server,O
3835,from,O
3835,researchers,O
3835,that,O
3835,do,O
3835,not,O
3835,have,O
3835,access,O
3835,to,O
3835,both,O
3835,the,O
3835,rastls.dll,B-SamFile
3835,and,O
3835,Sycmentec.config,B-SamFile
3835,files,I-SamFile
3835,.,O
3836,This,O
3836,file,O
3836,requires,O
3836,the,O
3836,target,O
3836,to,O
3836,attempt,O
3836,to,O
3836,open,O
3836,the,O
3836,.lnk,B-SamFile
3836,file,I-SamFile
3836,",",O
3836,which,O
3836,redirects,B-Features
3836,the,I-Features
3836,user,I-Features
3836,to,O
3836,a,O
3836,Windows,O
3836,Scripting,O
3836,Component,O
3836,(,O
3836,.wsc,O
3836,),O
3836,file,O
3836,",",O
3836,hosted,O
3836,on,O
3836,an,O
3836,adversary-controlled,O
3836,microblogging,O
3836,page,O
3836,.,O
3837,Upon,O
3837,successful,O
3837,exploitation,O
3837,",",O
3837,the,O
3837,attachment,B-SamFile
3837,will,O
3837,install,B-Features
3837,the,I-Features
3837,trojan,I-Features
3837,known,O
3837,as,O
3837,NetTraveler,B-Tool
3837,using,O
3837,a,O
3837,DLL,B-SamFile
3837,side-loading,I-SamFile
3837,attack,O
3837,technique,O
3837,.,O
3838,Kaspersky,B-SecTeam
3838,Lab,I-SecTeam
3838,'s,O
3838,products,O
3838,detect,O
3838,the,O
3838,Microsoft,B-Exp
3838,Office,I-Exp
3838,exploits,I-Exp
3838,used,O
3838,in,O
3838,the,O
3838,spear-phishing,B-OffAct
3838,attacks,I-OffAct
3838,",",O
3838,including,O
3838,Exploit.MSWord.CVE-2010-333,B-SamFile
3838,",",O
3838,Exploit.Win32.CVE-2012-0158,B-SamFile
3838,.,O
3839,The,O
3839,files,B-SamFile
3839,exploit,O
3839,the,O
3839,well-known,O
3839,Microsoft,B-Exp
3839,Office,I-Exp
3839,vulnerability,I-Exp
3839,",",O
3839,CVE-2012-0158,B-Exp
3839,",",O
3839,to,O
3839,execute,O
3839,malicious,O
3839,code,O
3839,in,O
3839,order,O
3839,to,O
3839,take,B-Features
3839,control,I-Features
3839,of,O
3839,the,O
3839,targeted,O
3839,systems,O
3839,.,O
3840,We,O
3840,also,O
3840,discovered,O
3840,an,O
3840,interesting,O
3840,piece,O
3840,of,O
3840,rare,O
3840,malware,B-Tool
3840,created,O
3840,by,O
3840,this,O
3840,threat,O
3840,actor,O
3840,–,O
3840,a,O
3840,Bluetooth,B-SamFile
3840,device,I-SamFile
3840,harvester,I-SamFile
3840,.,O
3841,For,O
3841,example,O
3841,",",O
3841,Bisonal,B-HackOrg
3841,malware,I-HackOrg
3841,in,O
3841,2012,B-Time
3841,used,O
3841,send(),O
3841,and,O
3841,recv(),O
3841,APIs,O
3841,to,O
3841,communicate,O
3841,with,O
3841,its,O
3841,C2,O
3841,This,O
3841,Bisonal,B-SamFile
3841,variant,O
3841,used,O
3841,in,O
3841,the,O
3841,latest,O
3841,attack,O
3841,communicates,O
3841,with,O
3841,one,O
3841,of,O
3841,the,O
3841,following,O
3841,hard-coded,O
3841,C2,O
3841,addresses,O
3841,by,O
3841,using,O
3841,the,O
3841,HTTP,B-Way
3841,POST,I-Way
3841,method,O
3841,on,O
3841,TCP,O
3841,port,O
3841,443,O
3841,.,O
3842,Previous,O
3842,reports,O
3842,have,O
3842,discussed,O
3842,Bisonal,B-SamFile
3842,malware,I-SamFile
3842,used,O
3842,in,O
3842,attacks,O
3842,against,O
3842,Japan,B-Area
3842,",",O
3842,South,B-Area
3842,Korea,I-Area
3842,and,O
3842,Russia,B-Area
3842,.,O
3843,This,O
3843,particular,O
3843,sample,B-SamFile
3843,we,O
3843,found,O
3843,targeted,O
3843,an,O
3843,organization,O
3843,in,O
3843,Russia,B-Area
3843,and,O
3843,there,O
3843,is,O
3843,a,O
3843,specific,O
3843,system,O
3843,language,O
3843,check,O
3843,for,O
3843,Cyrillic,O
3843,and,O
3843,no,O
3843,others,O
3843,.,O
3844,If,O
3844,it's,B-SamFile
3844,Cyrillic,B-Tool
3844,and,O
3844,the,O
3844,command,O
3844,to,O
3844,the,O
3844,shell,O
3844,is,O
3844,not,O
3844,‘ipconfig’,O
3844,",",O
3844,the,O
3844,threat,O
3844,converts,O
3844,the,O
3844,command,O
3844,result,O
3844,text,O
3844,encoding,O
3844,from,O
3844,Cyrillic,O
3844,to,O
3844,UTF-16,B-Tool
3844,.,O
3845,Similar,O
3845,to,O
3845,the,O
3845,Bisonal,B-SamFile
3845,variant,O
3845,targeting,O
3845,the,O
3845,Russian,B-Area
3845,organization,I-Area
3845,",",O
3845,this,O
3845,sample,O
3845,was,O
3845,also,O
3845,disguised,O
3845,as,O
3845,PDF,O
3845,document,O
3845,.,O
3846,The,O
3846,contents,O
3846,of,O
3846,the,B-SamFile
3846,decoy,I-SamFile
3846,PDF,I-SamFile
3846,is,O
3846,a,O
3846,job,O
3846,descriptions,O
3846,with,O
3846,the,O
3846,South,B-Area
3846,Korean,I-Area
3846,Coast,B-Idus
3846,Guard,I-Idus
3846,.,O
3847,The,O
3847,installed,B-SamFile
3847,EXE,I-SamFile
3847,file,I-SamFile
3847,is,O
3847,almost,O
3847,exactly,O
3847,the,O
3847,same,O
3847,as,O
3847,the,O
3847,DLL,O
3847,version,O
3847,of,O
3847,Bisonal,B-SamFile
3847,variant,I-SamFile
3847,used,O
3847,against,O
3847,the,O
3847,Russian,B-Area
3847,organization,O
3847,.,O
3848,ined,O
3848,in,O
3848,the,O
3848,archive,O
3848,is,O
3848,called,O
3848,DriverInstallerU.exe”,B-SamFile
3848,but,O
3848,its,O
3848,metadata,O
3848,shows,O
3848,that,O
3848,its,O
3848,original,O
3848,name,O
3848,is,O
3848,Interenet,B-SamFile
3848,Assistant.exe”,I-SamFile
3848,.,O
3849,In,O
3849,this,O
3849,sample,O
3849,",",O
3849,however,O
3849,",",O
3849,the,O
3849,module,O
3849,names,O
3849,were,O
3849,changed,O
3849,from,O
3849,actors,O
3849,and,O
3849,characters’,O
3849,names,O
3849,to,O
3849,car,O
3849,models,O
3849,",",O
3849,namely,O
3849,BMW_x1”,B-SamFile
3849,",",O
3849,BMW_x2”,B-SamFile
3849,and,O
3849,up,O
3849,to,O
3849,BMW_x8”,B-SamFile
3849,.,O
3850,wuaupdt.exe,B-SamFile
3850,is,O
3850,a,O
3850,CMD,B-Tool
3850,backdoor,O
3850,",",O
3850,which,O
3850,can,O
